id,health_score,unshocked_health_score,health_ability,circumstance_score,effort_score,alive,age_of_death
38221,0.6177010693573766,0.6177010693573766,0.8290101975297391,0.8571428571428571,0.7413763008716383,True,80
38222,0.589129640785948,0.589129640785948,0.4508020833763668,0.5714285714285714,0.2038168343774956,True,80
38223,-0.34315803295398417,0.6704857142385044,0.21112553340005633,0.14285714285714285,0.7806600574489693,False,52
38224,-0.1266793047918527,0.574366716955028,0.3711846717777761,0.2857142857142857,0.8914510723449729,False,76
38225,0.6319867836430908,0.6319867836430908,0.697596772318437,1.0,0.20893894727805185,True,80
38226,-0.12372820873124656,0.574366716955028,0.31127533329178775,0.2857142857142857,0.41469282940503227,False,76
38227,0.2577749609829923,0.5748439265002336,0.3393602631241101,0.42857142857142855,0.15535236917913492,True,80
38228,-0.3331224187589304,0.6704857142385044,0.1858128368930935,0.14285714285714285,0.4480325694952859,False,52
38229,0.6177010693573766,0.6177010693573766,0.7987224935852111,0.8571428571428571,0.6306096649457152,True,80
38230,-0.29463282738502494,0.6704857142385044,0.20497399936465463,0.14285714285714285,0.6864789781560939,False,52
38231,0.589129640785948,0.589129640785948,0.6028294324407403,0.5714285714285714,0.7210623287273813,True,80
38232,0.24280003935289823,0.5748439265002336,0.5145907445512619,0.42857142857142855,0.9493123052737211,True,80
38233,-0.12356305987206655,0.574366716955028,0.3339142774851822,0.2857142857142857,0.5627208022867887,False,76
38234,-0.518538242682642,0.6566857139930119,0.18892324717758702,0.14285714285714285,0.48156626264553115,False,55
38235,-0.14007032142858986,0.7210857142856959,0.2163320280267491,0.14285714285714285,0.8678850913038134,False,41
38236,-0.12339884934919075,0.574366716955028,0.3456818369497972,0.2857142857142857,0.6541707325400459,False,76
38237,0.24191916160995153,0.5748439265002336,0.3357912063997476,0.42857142857142855,0.14837273490632297,True,80
38238,0.6177010693573766,0.6177010693573766,0.8631434839386146,0.8571428571428571,0.8835399528329015,True,80
38239,0.6177010693573766,0.6177010693573766,0.7868227862061872,0.8571428571428571,0.5907683254998582,True,80
38240,-0.7153193536283163,0.6566857139930119,0.18683228519518186,0.14285714285714285,0.45881852224785724,False,55
38241,0.589129640785948,0.589129640785948,0.5454470493296303,0.5714285714285714,0.4667616777414366,True,80
38242,0.24103828386700482,0.5748439265002336,0.4227954342426688,0.42857142857142855,0.4040190074706227,True,80
38243,0.589129640785948,0.589129640785948,0.5359543285989475,0.5714285714285714,0.4324578924040515,True,80
38244,-0.12134950115548897,0.574366716955028,0.3582823428160621,0.2857142857142857,0.7643544189613097,False,76
38245,0.6177010693573766,0.6177010693573766,0.8065173647318619,0.8571428571428571,0.6578076425256114,True,80
38246,0.589129640785948,0.589129640785948,0.5077400194195042,0.5714285714285714,0.3418448952858667,True,80
38247,0.6034153550716622,0.6034153550716622,0.7562690532994047,0.7142857142857142,0.915623708762688,True,80
38248,0.24015740612405811,0.5748439265002336,0.5120129145720685,0.42857142857142855,0.928808670948257,True,80
38249,0.2392765283811114,0.5748439265002336,0.4649437558454332,0.42857142857142855,0.6107129775919841,True,80
38250,0.6177010693573766,0.6177010693573766,0.7272673743051011,0.8571428571428571,0.41956208183505095,True,80
38251,-0.49192565887552403,0.6934857142840569,0.17245940492780712,0.14285714285714285,0.3239579057645369,False,47
38252,-0.039850285714468386,0.7072857142855317,0.1480630050800239,0.14285714285714285,0.16691185182886614,False,44
38253,0.252489694525312,0.5748439265002336,0.49205465695979256,0.42857142857142855,0.7813576607600868,True,80
38254,-0.2654792757833363,0.7118857142856292,0.17666378104487387,0.14285714285714285,0.3597241684784267,False,43
38255,0.6177010693573766,0.6177010693573766,0.572922576689732,0.8571428571428571,0.14872001166216947,True,80
38256,-0.12970452775085448,0.574366716955028,0.3710186401758916,0.2857142857142857,0.8897186841457617,False,76
38257,-0.1264982042155009,0.574366716955028,0.29806413849424496,0.2857142857142857,0.34342769105874094,False,76
38258,0.26570286066951265,0.5748439265002336,0.44204084614891986,0.42857142857142855,0.4902916103999816,True,80
38259,0.589129640785948,0.589129640785948,0.5748805933962533,0.5714285714285714,0.5865898530876861,True,80
38260,0.6177010693573766,0.6177010693573766,0.8548318300809814,0.8571428571428571,0.8471401661880702,True,80
38261,-0.12631804197545338,0.574366716955028,0.3454879859535505,0.2857142857142857,0.6525772508859435,False,76
38262,0.26482198292656595,0.5748439265002336,0.4705681365745959,0.42857142857142855,0.6434901723703194,True,80
38263,0.6319867836430908,0.6319867836430908,0.9960120037343334,1.0,0.982776273310947,True,80
38264,0.6177010693573766,0.6177010693573766,0.5873594828054859,0.8571428571428571,0.16571465806576174,True,80
38265,0.6319867836430908,0.6319867836430908,0.929099267104006,1.0,0.7263394641289529,True,80
38266,0.589129640785948,0.589129640785948,0.5208135157553371,0.5714285714285714,0.3817972523210077,True,80
38267,-0.12613881807171007,0.574366716955028,0.34029083202668353,0.2857142857142857,0.6109581893819458,False,76
38268,-0.12596053250427097,0.574366716955028,0.2973291285002217,0.2857142857142857,0.3397607993831567,False,76
