,id,health_score,circumstance_score,effort_score,time_bin
5769,31706,0.721571428571246,0.2857142857142857,0.663146623193573,40 to 44 years
5770,32641,0.721571428571246,0.2857142857142857,0.542552443377925,40 to 44 years
5771,31282,0.721571428571246,0.2857142857142857,0.858655793847622,40 to 44 years
5772,37181,0.7501428571426746,0.5714285714285714,0.6489547800651333,40 to 44 years
5773,30338,0.7929999999998174,1.0,0.8887174537495824,40 to 44 years
5774,31902,0.721571428571246,0.2857142857142857,0.7895226265054385,40 to 44 years
5775,32733,0.7787142857141032,0.8571428571428571,0.7593739639241067,40 to 44 years
5776,30564,0.7501428571426746,0.5714285714285714,0.6822781387872141,40 to 44 years
5777,32721,0.7501428571426746,0.5714285714285714,0.2689490627188273,40 to 44 years
5778,34848,0.7072857142855317,0.14285714285714285,0.4362015679445772,40 to 44 years
5779,34799,0.7072857142855317,0.14285714285714285,0.5272773146806793,40 to 44 years
5780,31590,0.7501428571426746,0.5714285714285714,0.26666613686846513,40 to 44 years
5781,31202,0.721571428571246,0.2857142857142857,0.3410935145211158,40 to 44 years
5782,32276,0.7501428571426746,0.5714285714285714,0.5099935292520528,40 to 44 years
5783,35058,0.7358571428569602,0.42857142857142855,0.43647751697310067,40 to 44 years
5784,35040,0.7787142857141032,0.8571428571428571,0.4300534730092622,40 to 44 years
5785,34344,0.7358571428569602,0.42857142857142855,0.6167290466225822,40 to 44 years
5786,30367,0.7501428571426746,0.5714285714285714,0.6878173109261098,40 to 44 years
5787,35865,0.7787142857141032,0.8571428571428571,0.9686456385130198,40 to 44 years
5788,37567,0.7787142857141032,0.8571428571428571,0.6848345035849766,40 to 44 years
5789,37764,0.38714285714267455,0.14285714285714285,0.6336930657265187,40 to 44 years
5790,31538,0.721571428571246,0.2857142857142857,0.46030605914332035,40 to 44 years
5791,32630,0.7358571428569602,0.42857142857142855,0.3850835864590325,40 to 44 years
5792,30448,0.721571428571246,0.2857142857142857,0.21287967340742875,40 to 44 years
5793,30681,0.7501428571426746,0.5714285714285714,0.35964223706885307,40 to 44 years
5794,35156,0.7501428571426746,0.5714285714285714,0.802367206499789,40 to 44 years
5795,31059,0.721571428571246,0.2857142857142857,0.21347156366837822,40 to 44 years
5796,30891,0.721571428571246,0.2857142857142857,0.24659033587187218,40 to 44 years
5797,36646,0.721571428571246,0.2857142857142857,0.5625421565011703,40 to 44 years
